,Meets Credit Policy?,Interest Rate (%),Log Annual Income ($),FICO Score,Revolving Balance ($),Revolving Line Utilisation Rate,No. of Overdue Payments,No. of Derogatory Public Records,Loan Not Fully Paid
491,1,9.76,10.23,717,16326,48.6,0,0,0
492,1,10.39,10.71,707,33,0.3,0,0,0
493,1,7.37,10.46,777,19901,29.8,0,0,0
494,1,8.0,9.85,737,4385,24.0,0,0,0
495,1,13.55,10.69,677,18966,70.5,0,0,0
496,1,9.45,11.23,712,8788,39.2,0,1,0
497,1,10.71,10.65,697,1276,63.8,0,0,0
498,1,12.29,10.49,672,22635,45.5,0,0,0
499,1,7.68,11.53,777,1715,8.2,0,0,0
500,1,8.0,11.53,777,1715,8.2,0,0,0
501,1,9.76,10.0,737,2574,10.5,0,0,0
502,1,8.32,10.99,767,25336,35.9,0,0,0
503,1,13.55,10.28,667,18485,65.3,0,1,1
504,1,9.45,10.82,737,9048,26.6,0,0,0
505,1,13.239999999999998,10.8,672,14421,83.8,2,0,0
506,1,9.76,9.92,742,9121,55.4,0,0,0
507,1,10.71,12.28,707,120563,92.4,0,0,0
508,1,8.0,10.04,742,710,7.8,0,0,0
509,1,9.76,11.08,707,20762,48.5,0,0,0
510,1,8.63,10.65,732,1839,15.6,0,0,0
511,1,9.76,11.41,767,8629,17.6,0,0,0
512,1,11.66,10.81,687,11735,93.9,0,0,0
513,1,10.39,11.29,717,5506,52.4,0,0,0
514,1,11.97,10.98,672,3831,34.2,1,0,1
515,1,7.68,11.23,802,6094,2.8,0,0,0
516,1,10.08,10.6,712,15597,60.0,0,0,0
517,1,10.08,11.88,762,52214,8.7,0,0,0
518,1,9.76,10.17,762,507,3.5,0,0,1
519,1,10.71,10.39,687,0,0.0,0,0,0
520,1,11.03,10.53,682,4760,60.3,0,0,0
521,1,14.180000000000001,11.1,707,25160,32.8,0,0,1
522,1,11.03,10.31,707,10837,83.4,0,0,1
523,1,8.0,11.65,777,90335,53.5,0,0,0
524,1,9.76,11.05,712,4010,8.1,0,0,0
525,1,12.61,10.13,667,3389,47.1,0,1,0
526,1,11.34,11.23,707,39702,84.5,0,0,0
527,1,9.45,11.0,762,653,3.2,0,0,0
528,1,8.0,11.0,762,5274,45.9,0,0,0
529,1,11.66,10.86,677,11788,24.7,0,0,0
530,1,7.37,9.77,772,122,3.7,0,0,0
531,1,15.45,10.92,662,22122,78.7,0,0,0
532,1,7.68,10.24,792,103,1.5,0,0,0
533,1,9.76,11.32,722,8866,24.3,0,1,0
534,1,11.34,11.51,697,4929,33.5,1,0,0
535,1,9.76,10.49,702,11794,59.3,0,0,0
536,1,12.920000000000002,10.65,717,462,11.3,0,1,0
537,1,13.239999999999998,11.0,687,5855,54.7,0,1,1
538,1,10.08,11.0,742,6688,39.1,0,0,0
539,1,12.29,9.85,707,12220,84.9,0,0,0
540,1,10.71,10.42,717,8736,45.7,0,0,0
541,1,13.239999999999998,11.15,672,170,34.0,0,0,0
542,1,14.180000000000001,10.85,662,15923,90.5,0,0,0
543,1,8.63,9.21,727,0,0.0,1,0,0
544,1,11.66,10.49,692,1340,53.6,1,0,1
545,1,11.03,10.11,692,8575,70.3,1,0,0
546,1,11.03,10.62,682,21498,42.4,0,0,0
547,1,14.82,11.55,667,32406,91.8,4,0,0
548,1,11.97,9.78,672,7902,17.0,0,0,0
549,1,11.66,11.43,677,46789,66.7,0,0,1
550,1,12.61,11.25,667,7897,47.9,0,0,0
551,1,11.34,10.52,742,6422,14.5,0,0,0
552,1,8.0,10.13,802,1467,9.2,0,0,0
553,1,11.66,11.51,722,16694,33.1,0,0,0
554,1,8.0,10.37,762,1698,7.9,0,0,0
555,1,11.97,10.52,702,8801,72.7,0,0,0
556,1,10.39,10.71,732,5500,28.2,0,0,0
557,1,8.63,11.0,757,3282,32.6,0,0,0
558,1,12.61,11.7,697,23908,62.8,0,0,1
559,1,10.71,10.86,727,6088,8.3,0,0,1
560,1,10.71,11.0,707,2217,28.4,0,0,0
561,1,12.920000000000002,11.29,677,22247,93.1,0,0,0
562,1,11.97,11.26,672,14555,77.0,0,0,0
563,1,9.45,11.51,742,15491,25.4,0,0,0
564,1,13.87,10.97,702,24299,58.6,0,0,1
565,1,17.03,11.58,662,44543,86.8,0,0,1
566,1,9.76,10.45,712,3735,21.5,0,0,0
567,1,10.08,10.39,717,2352,27.3,0,0,0
568,1,12.61,10.86,672,7607,46.7,0,0,0
569,1,11.03,10.71,687,12303,59.7,0,0,0
570,1,10.39,10.78,702,5824,44.7,0,0,0
571,1,12.920000000000002,10.71,677,5071,78.0,1,0,1
572,1,10.39,10.88,717,24,0.3,0,0,0
573,1,11.97,10.71,702,16616,66.7,0,0,0
574,1,11.03,10.56,722,31566,32.3,0,0,1
575,1,12.61,10.55,687,4110,91.3,0,0,0
576,1,10.71,10.6,722,16738,77.9,0,0,0
577,1,9.76,12.21,777,54392,0.0,0,0,0
578,1,11.03,11.24,717,46427,98.4,0,0,0
579,1,13.87,10.09,662,10944,82.3,0,0,0
580,1,13.239999999999998,11.29,697,16805,64.1,0,0,0
581,1,9.76,10.55,722,9255,63.0,0,0,0
582,1,10.71,10.87,727,16194,39.8,0,0,0
583,1,9.76,11.92,782,4643,5.8,0,0,0
584,1,8.63,10.31,752,3808,31.0,0,0,0
585,1,14.499999999999998,11.08,662,9080,63.9,0,0,0
586,1,10.39,10.49,707,4551,25.3,0,0,0
587,1,11.66,10.43,742,11927,45.5,0,0,0
588,1,13.55,11.18,662,5261,73.1,1,0,1
589,1,7.68,10.59,767,1139,27.1,0,0,0
590,1,9.76,10.13,707,5280,40.6,0,0,0
591,1,9.45,11.08,727,13607,63.3,0,0,0
592,1,11.34,10.55,687,11134,70.9,0,0,0
593,1,11.34,11.23,712,23623,45.7,0,0,0
594,1,11.03,11.23,692,9711,71.4,1,0,0
595,1,8.0,10.49,742,2456,23.4,1,0,0
596,1,13.87,10.47,662,11969,88.0,0,0,1
597,1,9.45,11.0,732,32421,55.0,0,0,0
598,1,8.32,10.46,742,1348,5.2,0,0,0
599,1,16.71,11.08,662,26255,74.3,0,0,0
600,1,10.71,10.78,717,20838,62.6,0,0,1
601,1,9.45,11.81,737,11188,56.0,0,0,0
602,1,8.0,11.67,787,0,0.0,0,0,0
603,1,8.63,10.95,717,167,3.3,0,0,0
604,1,11.66,10.31,687,10997,75.3,0,0,0
605,1,10.08,10.55,732,2308,46.2,0,0,0
606,1,11.97,11.08,687,15506,95.7,0,0,1
607,1,11.34,10.09,682,7720,63.7,0,0,0
608,1,10.71,10.83,687,11973,70.8,0,1,0
609,1,9.76,10.71,767,142,0.6,0,0,0
610,1,9.76,10.17,777,3050,2.9,0,0,1
611,1,11.34,10.96,697,14453,45.5,0,0,0
612,1,9.76,10.6,707,7842,43.8,0,0,0
613,1,10.39,11.15,707,5762,43.3,0,0,1
614,1,8.63,11.6,742,2339,44.1,0,0,0
615,1,13.87,10.82,672,17436,93.2,0,0,0
616,1,9.76,10.92,762,11648,14.8,0,0,1
617,1,14.499999999999998,10.42,667,8731,56.7,0,0,1
618,1,15.129999999999999,10.93,667,22210,98.3,0,0,0
619,1,8.63,10.65,727,6496,40.1,0,0,0
620,1,11.03,9.92,697,3041,84.5,0,0,1
621,1,11.66,10.31,682,2000,46.5,0,0,0
622,1,9.76,10.09,717,3717,16.1,1,0,1
623,1,15.76,11.51,667,34841,89.6,0,0,0
624,1,9.45,11.44,717,5257,32.9,0,0,1
625,1,14.180000000000001,11.85,662,15193,33.4,0,0,0
626,1,11.34,10.26,687,3245,54.1,0,1,0
627,1,12.29,10.52,702,14694,43.1,0,0,1
628,1,8.0,11.33,762,438,0.8,0,0,0
629,1,9.76,10.6,742,38605,67.7,0,0,0
630,1,10.71,10.2,682,6611,49.1,0,0,0
631,1,14.180000000000001,10.53,662,5723,52.0,0,0,0
632,1,8.0,11.29,762,8366,7.1,0,0,0
633,1,11.97,10.57,682,7583,80.7,0,0,1
634,1,10.39,9.73,692,4524,94.2,0,0,0
635,1,10.08,11.03,712,3596,25.1,0,1,0
636,1,16.08,10.71,667,12704,54.1,3,0,1
637,1,9.45,11.08,717,16724,41.7,0,0,0
638,1,9.45,11.7,787,311,0.0,0,0,0
639,1,12.920000000000002,11.18,687,19771,92.4,0,0,0
640,1,10.08,11.12,732,10826,41.5,0,0,0
641,1,9.45,10.7,797,281,1.7,0,0,0
642,1,15.129999999999999,11.25,662,4289,66.0,0,0,0
643,1,12.920000000000002,11.3,697,21364,86.5,0,0,1
644,1,9.76,13.26,742,22627,27.3,0,0,0
645,1,14.180000000000001,11.21,662,11258,71.7,0,0,0
646,1,10.39,10.35,717,0,0.0,0,0,0
647,1,13.87,10.31,682,26996,66.8,0,0,0
648,1,9.76,11.08,737,3834,33.3,0,0,1
649,1,13.55,11.88,677,9416,95.1,0,0,0
650,1,12.29,10.82,692,25807,59.8,0,0,0
651,1,8.63,11.0,732,16167,44.3,0,0,0
652,1,11.34,10.86,687,12678,43.6,0,1,0
653,1,12.29,14.53,672,8747,51.8,0,0,0
654,1,10.71,11.08,722,5694,17.7,0,0,1
655,1,13.239999999999998,11.1,672,12008,54.2,1,0,0
656,1,11.97,10.85,697,14129,84.1,0,0,0
657,1,10.39,11.59,712,15553,20.0,0,0,0
658,1,11.97,11.29,682,26966,70.2,0,1,0
659,1,11.66,11.07,712,2388,48.7,0,0,0
660,1,12.61,10.46,667,11698,78.5,0,0,0
661,1,9.76,11.41,722,5570,25.4,0,0,0
662,1,9.45,9.92,712,4641,33.1,0,0,0
663,1,11.66,10.78,682,15774,44.8,0,0,0
664,1,13.239999999999998,10.75,672,9288,71.4,0,0,0
665,1,13.55,10.26,662,17488,90.6,0,0,0
666,1,8.32,10.27,807,209,2.3,0,0,0
667,1,12.920000000000002,10.24,667,15049,71.3,0,0,0
668,1,11.97,10.49,682,23253,72.0,0,0,0
669,1,12.61,11.14,682,10769,63.0,1,0,0
670,1,13.87,11.05,692,21357,42.0,0,0,0
671,1,9.45,11.45,727,29884,43.6,0,0,0
672,1,10.08,11.46,757,16386,11.3,0,0,0
673,1,10.71,11.24,702,26888,26.2,0,0,0
674,1,12.920000000000002,10.52,672,7067,65.8,0,0,0
675,1,11.66,11.74,682,36467,62.9,0,0,0
676,1,12.61,10.42,687,14371,60.9,1,0,1
677,1,11.03,11.92,702,25870,56.1,1,0,1
678,1,11.34,10.6,717,1727,8.9,0,0,0
679,1,16.4,11.92,672,28846,57.9,0,0,1
680,1,12.29,10.56,687,2329,39.4,0,0,0
681,1,7.37,10.46,797,324,0.2,0,0,0
682,1,12.61,10.82,667,20845,47.7,0,0,0
683,1,11.03,11.12,707,12569,46.2,0,0,1
684,1,11.03,10.76,702,9697,58.0,0,0,0
685,1,11.03,10.42,697,2952,30.1,0,0,0
686,1,10.71,10.62,692,13427,82.9,0,0,0
687,1,12.29,11.08,692,6045,34.9,0,1,1
688,1,11.03,11.41,717,18913,34.1,0,0,0
689,1,13.239999999999998,10.88,667,18593,35.0,5,1,0
690,1,8.0,10.86,792,0,0.0,0,0,0
691,1,9.45,11.08,742,13207,77.7,0,0,0
692,1,11.03,10.67,687,3273,44.8,0,0,0
693,1,12.29,11.56,687,19368,38.6,3,0,0
694,1,10.71,11.16,727,782,3.0,0,0,1
695,1,11.03,10.66,707,6362,69.2,0,0,0
696,1,9.76,11.33,717,15342,50.0,1,0,0
697,1,11.03,10.97,687,871,8.1,0,0,0
698,1,8.32,11.82,752,13238,23.0,0,0,0
699,1,12.61,10.82,667,1918,56.4,0,0,0
700,1,10.39,10.31,752,5649,30.2,0,0,0
701,1,9.45,10.71,717,3332,30.6,0,0,1
702,1,17.34,11.47,662,14706,77.0,2,0,0
703,1,12.61,11.34,692,27129,39.0,0,0,0
704,1,12.920000000000002,11.16,667,1152,13.1,3,0,0
705,1,12.920000000000002,10.35,712,8837,52.6,0,0,1
706,1,9.76,10.04,742,2246,9.9,0,0,0
707,1,10.39,10.31,712,9258,71.2,0,0,0
708,1,13.239999999999998,10.2,667,8671,61.5,0,0,0
709,1,13.87,11.04,677,20065,66.0,0,0,0
710,1,11.34,10.14,692,1573,39.3,0,0,1
711,1,8.32,11.41,792,4359,15.3,0,0,0
712,1,13.239999999999998,10.97,662,10055,54.9,0,1,0
713,1,13.55,11.16,667,2549,57.9,0,0,0
714,1,10.71,10.84,702,16021,66.8,0,0,0
715,1,10.08,10.9,762,0,0.0,0,0,0
716,1,11.97,11.35,682,22205,88.8,0,1,0
717,1,9.45,11.74,727,9438,33.5,0,0,0
718,1,8.63,11.41,732,18343,26.2,1,0,0
719,1,10.08,11.78,772,74885,0.0,0,0,0
720,1,10.39,9.9,702,4873,26.9,0,0,0
721,1,11.34,11.34,697,11332,39.7,0,0,0
722,1,12.29,10.88,702,20033,82.8,0,0,1
723,1,12.61,10.61,667,4565,68.1,1,0,0
724,1,11.34,11.51,682,4000,80.0,0,0,0
725,1,11.66,10.9,672,0,0.0,2,0,0
726,1,11.34,10.71,687,1767,34.6,0,1,0
727,1,13.239999999999998,10.7,672,768,64.0,0,0,0
728,1,9.76,11.07,717,12226,45.6,1,1,0
729,1,7.37,10.58,802,2724,7.9,0,0,0
730,1,8.0,10.79,742,308,17.1,0,0,0
731,1,8.0,9.6,747,1946,6.5,0,0,0
732,1,10.08,10.92,717,4446,61.7,0,0,0
733,1,10.08,10.57,707,8486,66.8,0,0,0
734,1,13.55,11.18,682,19826,39.0,0,0,0
735,1,9.45,10.6,722,3212,35.7,1,0,0
736,1,13.55,10.92,667,10918,59.0,0,0,0
737,1,9.45,11.16,722,8850,32.3,0,0,0
738,1,10.39,10.31,697,10366,64.4,0,1,0
739,1,12.29,10.5,677,10765,60.5,0,0,0
740,1,11.34,10.92,712,5482,17.4,2,0,1
741,1,9.45,11.04,752,5196,34.6,0,0,0
742,1,9.76,11.16,792,3114,11.3,0,0,0
743,1,10.39,10.46,717,213,7.1,0,1,0
744,1,11.97,9.86,677,6450,70.9,0,0,0
745,1,12.29,11.41,677,15486,33.1,0,0,0
746,1,8.63,10.9,732,5623,67.7,0,0,0
747,1,10.39,10.88,702,1308,6.9,0,0,0
748,1,9.45,10.65,737,11556,24.3,0,0,0
749,1,11.34,10.92,682,623,31.1,0,0,0
750,1,10.39,11.51,737,0,0.0,1,0,0
751,1,13.55,11.78,662,22044,81.6,0,0,0
752,1,8.0,10.38,782,8793,18.8,0,0,0
753,1,13.239999999999998,10.54,677,2796,38.8,0,0,0
754,1,10.71,11.29,707,8298,38.6,0,1,0
755,1,13.55,10.78,677,10211,96.3,0,0,0
756,1,10.71,10.82,687,22188,70.0,0,0,0
757,1,11.66,10.6,697,21160,78.7,0,0,1
758,1,7.68,10.31,762,2096,46.6,0,0,0
759,1,14.499999999999998,11.22,682,55632,80.7,0,0,0
760,1,9.76,9.9,717,3415,14.3,0,0,0
761,1,8.63,10.75,727,1287,7.8,0,0,0
762,1,11.03,11.13,687,36164,39.4,0,0,1
763,1,15.129999999999999,11.23,662,20658,55.4,0,0,0
764,1,10.71,10.31,722,24397,53.4,0,0,0
765,1,8.0,9.6,747,1946,6.5,0,0,0
766,1,10.39,11.09,767,0,0.0,0,0,0
767,1,10.51,10.6,727,14582,26.7,0,0,1
768,1,10.71,10.92,697,14971,46.8,0,0,0
769,1,14.82,11.41,692,43868,47.8,0,1,0
770,1,10.08,10.78,742,6512,16.4,0,0,0
771,1,8.32,11.16,757,7905,30.2,0,0,0
772,1,9.76,11.19,717,6161,26.6,0,0,0
773,1,11.03,10.82,712,3964,24.0,0,0,1
774,1,10.39,10.2,737,1815,60.5,0,0,0
775,1,8.0,10.6,772,0,0.0,0,0,0
776,1,9.76,11.29,757,1998,22.4,0,0,0
777,1,9.45,11.48,732,41248,5.3,0,0,0
778,1,12.61,11.1,687,24008,77.9,0,0,0
779,1,11.97,11.93,697,17788,52.7,0,0,0
780,1,9.45,11.92,757,4232,8.9,0,0,0
781,1,11.34,10.53,677,0,53.0,0,0,1
782,1,15.7,11.35,672,28511,56.7,0,0,0
783,1,7.68,10.67,792,138,0.2,0,0,0
784,1,11.66,11.7,697,114629,64.5,0,0,0
785,1,10.39,11.23,707,10689,18.4,0,0,0
786,1,9.76,10.09,732,6188,53.8,0,0,0
787,1,8.32,10.6,772,4743,28.1,0,0,1
788,1,11.03,11.05,717,12025,37.2,0,0,0
789,1,9.76,11.7,792,3706,12.8,0,0,0
790,1,11.34,11.35,702,8833,44.8,0,1,0
791,1,10.39,10.71,712,6239,63.0,0,0,0
792,1,13.239999999999998,10.6,672,5671,55.1,0,0,0
793,1,12.29,10.37,672,2940,27.7,2,0,0
794,1,13.55,11.03,697,7019,13.4,0,0,1
795,1,11.97,10.96,682,9883,66.7,1,1,0
796,1,9.76,12.07,742,1436,3.1,0,0,0
797,1,12.920000000000002,10.65,677,13073,55.9,0,0,1
798,1,10.08,11.88,762,5681,14.1,0,0,0
799,1,10.39,11.41,747,48556,10.9,0,0,0
800,1,13.239999999999998,10.82,712,19418,83.7,1,0,0
801,1,13.239999999999998,10.95,687,45988,88.4,0,0,0
802,1,10.39,12.23,712,77034,32.3,0,0,0
803,1,11.03,10.53,682,0,49.4,0,0,0
804,1,10.08,10.46,722,9910,99.1,0,0,1
805,1,8.32,11.52,737,1532,4.7,0,0,0
806,1,9.76,10.43,707,4699,28.8,1,0,0
807,1,8.32,10.62,797,7017,8.4,0,0,1
808,1,10.08,10.65,762,13,1.9,0,0,0
809,1,12.920000000000002,11.46,687,9201,49.7,1,1,0
810,1,12.61,11.61,757,8220,63.2,0,0,1
811,1,12.920000000000002,10.82,662,2692,49.9,0,0,0
812,1,9.76,11.5,742,2448,61.2,0,0,0
813,1,7.68,10.82,757,3894,10.5,0,0,0
814,1,11.97,10.78,692,13734,28.4,0,0,0
815,1,11.34,10.82,692,13744,62.2,0,0,0
816,1,11.03,10.48,687,6111,64.3,0,0,0
817,1,10.08,11.92,742,84,0.2,0,0,0
818,1,9.76,11.46,727,19073,28.6,1,0,1
819,1,12.29,10.24,667,13817,38.4,1,0,0
820,1,11.66,11.7,682,59145,81.1,0,0,0
821,1,12.920000000000002,10.62,667,7091,47.3,2,0,0
822,1,10.71,10.44,717,18179,34.4,0,0,0
823,1,10.39,10.44,712,6151,52.7,0,0,0
824,1,8.0,10.8,777,2056,7.3,0,0,0
825,1,14.82,11.23,672,29292,60.4,0,0,0
826,1,8.32,10.4,722,6685,19.2,0,0,0
827,1,10.39,10.59,702,7198,65.4,0,0,0
828,1,9.76,10.5,717,6179,11.2,0,0,1
829,1,9.45,11.45,777,32,0.3,0,0,0
830,1,7.68,10.59,817,922,3.8,0,0,0
831,1,13.239999999999998,10.56,687,9912,65.6,0,0,0
832,1,8.63,9.05,732,6699,7.2,1,0,0
833,1,13.239999999999998,11.53,667,27452,96.3,0,0,1
834,1,11.66,11.29,702,14958,46.7,0,0,0
835,1,12.29,11.47,687,45251,66.7,1,0,1
836,1,7.68,12.13,777,9253,33.3,0,0,0
837,1,13.239999999999998,11.92,697,31405,95.7,0,0,0
838,1,11.34,10.6,682,6475,96.6,0,0,0
839,1,11.34,10.71,682,0,66.7,1,0,1
840,1,10.71,11.3,717,34566,69.0,0,0,0
841,1,8.32,11.29,752,3248,16.7,0,0,0
842,1,11.66,10.92,687,17623,83.1,1,0,0
843,1,12.920000000000002,10.55,672,9642,64.3,2,0,0
844,1,14.499999999999998,11.47,672,16930,70.8,0,0,0
845,1,13.239999999999998,11.23,682,13438,71.9,0,1,1
846,1,12.29,11.25,692,18198,44.3,1,0,0
847,1,12.29,10.28,662,0,0.0,0,0,0
848,1,9.76,10.27,762,1763,26.3,0,0,0
849,1,9.76,11.51,702,8439,22.0,0,0,0
850,1,11.66,11.29,692,24259,56.5,0,0,1
851,1,8.0,10.82,762,3339,16.9,0,0,0
852,1,11.34,9.83,682,9237,64.6,0,1,1
853,1,11.03,12.0,722,7746,26.0,2,0,0
854,1,9.76,11.0,717,4506,18.7,0,1,0
855,1,8.32,11.1,767,1401,1.9,0,0,0
856,1,9.76,10.71,727,14571,59.5,0,0,0
857,1,12.29,9.85,662,0,53.2,0,0,0
858,1,11.66,10.96,687,3037,76.8,1,0,0
859,1,11.97,10.62,687,17394,93.5,0,0,0
860,1,11.66,11.0,687,17745,92.4,0,0,0
861,1,12.920000000000002,10.71,692,4755,89.7,0,0,0
862,1,11.03,10.57,697,8158,57.0,0,0,0
863,1,11.03,11.7,722,70685,88.7,0,0,0
864,1,14.180000000000001,11.08,667,11294,61.4,1,0,0
865,1,13.239999999999998,10.39,672,6521,67.7,0,0,0
866,1,10.39,11.02,727,4322,44.1,0,0,0
867,1,10.71,10.57,717,19383,90.2,0,0,0
868,1,11.03,10.34,692,19076,66.6,0,0,1
869,1,14.180000000000001,10.95,692,34181,59.5,0,0,0
870,1,15.76,11.7,677,27550,94.6,1,1,0
871,1,12.29,11.48,707,13685,46.7,0,0,0
872,1,7.68,10.6,797,257,1.4,0,0,0
873,1,11.34,10.84,722,23119,50.6,0,1,0
874,1,9.76,11.64,762,26402,87.3,0,0,0
875,1,10.08,12.32,757,2527,39.5,0,0,0
876,1,8.63,10.98,727,1686,52.7,0,0,0
877,1,9.76,10.55,712,9877,60.6,0,0,0
878,1,13.239999999999998,12.21,707,36293,62.3,0,0,1
879,1,10.71,10.87,717,19859,63.4,0,0,1
880,1,11.34,11.0,687,15629,66.2,0,1,0
881,1,11.66,10.2,682,5901,47.2,0,0,0
882,1,11.03,10.82,682,424,8.0,1,0,0
883,1,14.499999999999998,11.23,682,32682,96.1,0,0,0
884,1,8.63,11.64,737,11730,47.5,0,0,0
885,1,11.97,12.1,682,20237,24.4,0,0,0
886,1,11.97,9.8,672,8562,32.9,0,0,1
887,1,11.66,10.91,712,17581,98.2,0,0,1
888,1,13.55,11.9,662,3608,37.6,1,0,0
889,1,10.08,11.46,757,16098,22.8,0,0,0
890,1,13.87,11.0,712,44293,73.6,0,0,0
891,1,14.180000000000001,11.1,702,24992,77.1,0,0,0
892,1,10.39,10.73,732,14499,23.9,0,0,0
893,1,7.37,9.39,792,1814,7.0,0,0,0
894,1,10.08,11.85,752,28332,51.0,0,0,0
895,1,14.499999999999998,11.0,697,24325,83.2,0,1,0
896,1,9.76,10.99,742,65414,47.8,0,0,0
897,1,12.920000000000002,11.33,707,56002,73.8,0,0,0
898,1,12.29,11.63,687,18673,66.7,2,0,0
899,1,8.0,11.98,767,3713,22.8,0,0,0
900,1,9.76,11.08,747,14102,35.4,0,0,0
901,1,10.39,11.04,707,7618,47.2,0,0,0
902,1,9.76,10.71,727,0,0.0,1,0,0
903,1,13.55,11.07,697,8399,41.0,0,0,1
904,1,9.76,10.9,707,3818,61.6,0,0,1
905,1,12.61,10.83,672,16083,70.2,0,1,0
906,1,10.39,10.56,712,13845,28.9,0,0,0
907,1,10.71,10.6,712,12938,49.0,0,1,0
908,1,11.97,10.82,697,8243,37.0,0,1,0
909,1,11.97,10.78,677,14859,81.2,1,0,0
910,1,16.08,11.57,677,33627,74.7,0,0,1
911,1,7.68,10.49,747,4782,16.7,0,0,0
912,1,10.71,11.61,697,71928,87.9,0,0,0
913,1,11.97,10.85,692,12235,70.3,0,0,0
914,1,11.97,11.26,682,36920,88.6,0,0,0
915,1,9.76,10.69,722,8504,25.0,0,0,0
916,1,11.66,11.11,677,8224,52.1,0,0,0
917,1,11.97,11.07,697,30970,71.0,0,0,1
918,1,11.66,10.47,702,12110,30.2,1,0,1
919,1,8.0,10.27,792,2751,16.7,0,0,0
920,1,13.239999999999998,10.82,677,17807,81.3,0,1,1
921,1,9.76,10.78,712,6981,42.8,0,0,0
922,1,11.97,11.65,672,22625,86.4,1,0,0
923,1,11.66,11.15,677,669,15.6,0,0,0
924,1,11.97,11.4,677,5529,82.5,0,1,0
925,1,17.03,11.48,662,1349,8.3,3,0,0
926,1,13.55,11.31,672,16888,51.8,1,0,0
927,1,11.03,11.16,677,670,60.9,3,0,0
928,1,10.08,9.62,707,3946,35.9,0,0,1
929,1,10.71,10.82,702,854,71.2,0,0,1
930,1,8.32,9.86,742,296,2.0,0,0,0
931,1,10.39,10.49,697,6342,74.4,0,0,0
932,1,10.08,10.48,747,16973,26.4,0,0,0
933,1,12.61,10.34,677,2876,61.2,0,1,0
934,1,12.29,10.18,737,1705,6.4,0,0,0
935,1,10.08,10.2,732,11837,20.6,0,0,0
936,1,8.32,10.92,782,9304,24.7,0,0,0
937,1,10.08,10.7,742,5171,44.2,0,0,0
938,1,11.03,10.37,702,10,0.4,3,0,0
939,1,9.76,10.49,732,16101,75.6,0,0,0
940,1,11.03,10.82,682,5106,60.8,0,0,0
941,1,11.34,10.24,752,95,0.8,0,0,1
942,1,15.76,10.66,662,2076,23.1,0,0,0
943,1,11.03,10.53,757,22403,32.0,0,0,0
944,1,16.08,11.31,662,19608,31.1,0,0,1
945,1,10.71,11.09,702,35098,51.5,0,0,0
946,1,10.39,11.42,707,11336,31.9,1,0,0
947,1,8.0,10.46,797,644,2.7,0,0,0
948,1,10.39,10.95,732,15444,47.8,0,0,0
949,1,8.63,10.4,812,2248,3.1,0,0,0
950,1,10.71,10.65,687,8911,53.4,1,0,0
951,1,11.97,11.33,687,17430,92.2,0,1,0
952,1,13.87,10.7,752,5171,44.2,0,0,0
953,1,10.39,10.43,717,175,1.0,0,0,1
954,1,9.45,10.82,762,1133,18.0,0,0,0
955,1,7.68,11.03,762,7232,3.6,0,0,0
956,1,12.920000000000002,10.99,672,12195,58.9,0,1,1
957,1,12.920000000000002,9.83,662,4652,89.5,1,0,0
958,1,11.34,11.79,682,25120,85.4,0,1,0
959,1,10.08,11.03,712,5815,49.3,0,1,0
960,1,10.08,11.0,732,19500,30.9,0,0,0
961,1,10.08,10.5,762,12879,19.5,0,0,0
962,1,11.03,11.29,697,43712,82.5,0,0,1
963,1,13.87,11.61,662,68030,82.7,0,0,0
964,1,11.34,11.56,677,1527,50.9,0,1,0
965,1,14.499999999999998,10.82,662,19056,69.0,0,0,0
966,1,12.29,10.46,687,9408,64.0,0,0,0
967,1,11.66,11.0,707,39010,34.2,0,0,0
968,1,11.03,11.56,692,30449,61.3,0,0,0
969,1,9.76,10.76,717,5000,23.1,0,0,0
970,1,8.0,10.2,752,5959,70.9,0,0,0
971,1,10.71,12.21,702,53087,69.9,0,0,1
972,1,11.34,10.46,687,7722,48.9,0,0,0
973,1,13.87,10.67,687,21043,81.6,0,0,1
974,1,11.03,10.31,682,8572,84.0,0,1,0
975,1,10.39,11.37,712,21532,66.9,0,0,0
976,1,9.45,10.28,722,3717,15.1,0,1,0
977,1,7.37,11.49,782,5235,5.1,0,0,0
978,1,12.920000000000002,10.43,672,20853,43.4,0,0,0
979,1,11.66,11.01,697,15948,88.8,0,1,1
980,1,14.180000000000001,11.41,672,59106,62.3,0,0,0
981,1,11.34,10.86,692,2898,41.4,0,0,0
982,1,8.63,11.29,762,1127,3.8,0,0,0
983,1,11.97,11.16,677,16952,40.4,0,0,1
984,1,10.08,11.88,707,26681,41.4,0,0,0
985,1,11.66,11.51,702,91557,87.8,0,0,1
986,1,8.63,11.51,727,3828,12.0,1,0,0
987,1,8.0,10.69,777,752,1.9,0,0,0
988,1,8.0,10.6,762,7755,10.8,0,0,0
989,1,8.0,10.69,797,2051,0.7,0,0,0
990,1,10.71,10.57,697,8858,52.4,0,0,0
991,1,10.08,10.86,707,4972,61.4,0,0,0
992,1,11.97,11.08,682,45028,95.2,0,0,0
993,1,8.0,11.08,802,116416,1.4,0,0,1
994,1,11.97,11.0,732,21765,49.4,0,0,0
995,1,8.32,10.49,757,6837,17.5,0,0,0
996,1,10.71,10.31,717,6024,45.3,0,0,0
997,1,7.37,10.6,777,4055,46.6,0,0,0
998,1,10.08,11.3,712,66235,97.4,0,0,1
